p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se
Omega_3_pct_UKB	DHA_pct_UKB	0.8054	0.0213	37.7897	0	0.0931	0.0065	1.0123	0.0079	0.8438	0.0065
Omega_3_pct_UKB	DHA_UKB	0.8932	0.0138	64.9565	0	0.0783	0.0058	1.0276	0.0082	0.8931	0.007
Omega_3_pct_UKB	DPA_CHARGE	0.4398	0.2456	1.7905	0.0734	0.0622	0.0472	1.006	0.0065	-0.0038	0.0045
Omega_3_pct_UKB	EPA_CHARGE	NA	NA	NA	NA	-0.2523	0.0469	1.0626	0.0065	0.0075	0.0043
Omega_3_pct_UKB	GLA_CHARGE	NA	NA	NA	NA	-0.115	0.0502	1.0208	0.0063	-0.0083	0.0048
Omega_3_pct_UKB	INS_ukb-b-3957	-0.0683	0.0358	-1.9055	0.0567	0.0516	0.0017	1.0469	0.008	0.0012	0.0053
Omega_3_pct_UKB	LA_CHARGE	-0.6802	0.5466	-1.2445	0.2133	0.034	0.0467	1.0057	0.0063	0.0022	0.0052
Omega_3_pct_UKB	LA_pct_UKB	0.071	0.0489	1.4517	0.1466	0.0966	0.0057	1.0265	0.0075	-0.271	0.0055
Omega_3_pct_UKB	LA_UKB	0.0306	0.0573	0.5346	0.5929	0.0669	0.0067	1.0206	0.0086	-0.0416	0.0051
Omega_3_pct_UKB	MDD_22472876	-0.0193	0.0774	-0.2487	0.8036	0.1616	0.0296	1.0162	0.0085	-0.0055	0.0063
Omega_3_pct_UKB	MDD_30718901	-0.1073	0.0358	-2.9959	0.0027	0.0501	0.0017	1.0212	0.009	-0.0094	0.0059
Omega_3_pct_UKB	MooD_ukb-d-KRA_PSY_MOOD	-0.0678	0.0851	-0.7966	0.4257	0.0058	0.0013	0.9947	0.0067	-0.003	0.0045
Omega_3_pct_UKB	OCD_28761083	0.3587	0.0757	4.7359	2.18E-06	0.31	0.0493	0.9938	0.007	-0.0096	0.0054
Omega_3_pct_UKB	Omega_3_pct_UKB	1	3.82E-06	261482.2203	0	0.0749	0.0055	1.0212	0.0075	1.0212	0.0075
Omega_3_pct_UKB	Omega_3_UKB	0.8144	0.0238	34.2774	1.71E-257	0.0673	0.0055	1.0353	0.0082	0.8979	0.007
Omega_3_pct_UKB	Omega_6_by_Omega_3_UKB	-0.9308	0.0077	-121.1512	0	0.0641	0.0051	1.0264	0.0077	-0.9817	0.0073
Omega_3_pct_UKB	Omega_6_pct_UKB	0.1273	0.0461	2.7636	0.0057	0.0936	0.0067	1.0361	0.009	-0.1828	0.0053
Omega_3_pct_UKB	Omega_6_UKB	0.058	0.0565	1.0271	0.3044	0.067	0.0069	1.0254	0.0089	0.0528	0.0051
Omega_3_pct_UKB	PD_ieu-b-7	0.0962	0.0565	1.7038	0.0884	0.0129	0.0012	0.9875	0.0062	-0.0022	0.0044
Omega_3_pct_UKB	PTSD_31594949	-0.3149	0.078	-4.0365	5.42E-05	0.0168	0.0028	1.0219	0.0064	-0.002	0.0047
Omega_3_pct_UKB	PUFA_pct_UKB	0.3993	0.0378	10.5651	4.33E-26	0.1099	0.0067	1.0311	0.009	0.2735	0.0051
Omega_3_pct_UKB	PUFA_UKB	0.2473	0.0556	4.4444	8.81E-06	0.068	0.0069	1.0329	0.009	0.2853	0.0055
Omega_3_pct_UKB	SCZ_21926974	0.0877	0.0489	1.7941	0.0728	0.2145	0.0126	1.0326	0.0106	-0.0125	0.0073
Omega_3_pct_UKB	SCZ_23974872	0.1119	0.0458	2.4423	0.0146	0.2526	0.0125	1.0329	0.0091	-0.0128	0.0063
Omega_3_pct_UKB	SCZ_25056061	0.1202	0.0439	2.7354	0.0062	862.3583	39.3	1.1204	0.0134	-0.0244	0.0082
Omega_3_pct_UKB	TS_30818990	-0.0376	0.0664	-0.566	0.5714	0.3481	0.0415	1.0165	0.0076	-0.0032	0.0053
Omega_6_by_Omega_3_UKB	AA_CHARGE	-1.1377	1.1619	-0.9792	0.3275	0.0289	0.0501	1.0101	0.0065	0.0057	0.0047
Omega_6_by_Omega_3_UKB	AD_30617256	0.0159	0.0718	0.2218	0.8245	0.011	0.0012	0.9972	0.008	-0.0002	0.0047
Omega_6_by_Omega_3_UKB	ADD_30336701_C	-0.1142	0.0439	-2.6008	0.0093	0.0765	0.0048	1.0037	0.0066	-0.0369	0.0047
Omega_6_by_Omega_3_UKB	ADD_30336701_P	-0.131	0.0597	-2.1934	0.0283	0.055	0.0044	1.006	0.0063	-0.0063	0.0049
Omega_6_by_Omega_3_UKB	ADD_30336701_T	-0.1306	0.0438	-2.9797	0.0029	0.083	0.0049	1.0074	0.0065	-0.0335	0.0048
Omega_6_by_Omega_3_UKB	ADHD_30478444	0.0861	0.055	1.566	0.1173	0.211	0.0131	1.0408	0.0094	0.0085	0.0065
Omega_6_by_Omega_3_UKB	AdrA_CHARGE	0.0667	0.1751	0.3812	0.7031	0.0705	0.0558	1.0009	0.0071	0.014	0.0048
Omega_6_by_Omega_3_UKB	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Omega_6_by_Omega_3_UKB	AN_28494655	-0.3007	0.0881	-3.4129	0.0006	0.2133	0.0355	1.0134	0.0077	0.0111	0.0057
Omega_6_by_Omega_3_UKB	AN_31308545	-0.0984	0.0495	-1.989	0.0467	0.16	0.011	1.0329	0.0108	-0.004	0.0065
Omega_6_by_Omega_3_UKB	ANX_26754954	-0.0132	0.1237	-0.1069	0.9149	0.0748	0.0307	1.002	0.0076	-0.0002	0.0054
Omega_6_by_Omega_3_UKB	ASD_28540026	-0.1495	0.0627	-2.3848	0.0171	0.2851	0.0329	0.9674	0.0075	0.002	0.0049
Omega_6_by_Omega_3_UKB	ASD_30804558	-0.0616	0.0563	-1.0949	0.2736	0.1842	0.0155	1.012	0.0091	0.0068	0.0064
Omega_6_by_Omega_3_UKB	BIP_21926972	-0.0909	0.0627	-1.4494	0.1472	0.4449	0.0387	1.0083	0.0098	-0.0032	0.007
Omega_6_by_Omega_3_UKB	BIP_31043756	-0.0735	0.0451	-1.6278	0.1036	0.3059	0.0144	1.0339	0.0094	0.0043	0.006
Omega_6_by_Omega_3_UKB	BIP_34002096	-0.0409	0.0386	-1.06	0.2892	0.0566	0.0022	1.0576	0.0101	-0.0003	0.0061
Omega_6_by_Omega_3_UKB	CDG_23453885	-0.1321	0.0504	-2.6204	0.0088	0.1602	0.0114	1.0316	0.0104	0.0146	0.0069
Omega_6_by_Omega_3_UKB	CDG_29906448	-0.079	0.037	-2.1374	0.0326	0.273	0.0097	1.071	0.0103	0.0134	0.0062
Omega_6_by_Omega_3_UKB	CDG_31926635	0.0115	0.0396	0.2902	0.7716	0.067	0.0026	1.0553	0.01	0.0109	0.006
Omega_6_by_Omega_3_UKB	DE_ukb-b-20045	0.1548	0.0804	1.9258	0.0541	0.0066	0.0012	1.006	0.0078	0.0162	0.0056
Omega_6_by_Omega_3_UKB	DGLA_CHARGE	NA	NA	NA	NA	-0.0039	0.0487	1.0057	0.0058	0.0024	0.0047
Omega_6_by_Omega_3_UKB	DHA_CHARGE	-0.8166	0.251	-3.2528	0.0011	0.0964	0.0502	0.9968	0.0064	-0.0072	0.0046
Omega_6_by_Omega_3_UKB	DHA_pct_UKB	-0.5791	0.0365	-15.8701	1.02E-56	0.0938	0.0065	1.012	0.0079	-0.7005	0.0062
Omega_6_by_Omega_3_UKB	DHA_UKB	-0.7836	0.021	-37.3702	1.19E-305	0.0774	0.0057	1.028	0.0082	-0.8543	0.0069
Omega_6_by_Omega_3_UKB	DPA_CHARGE	-0.4058	0.248	-1.6359	0.1019	0.0608	0.0476	1.006	0.0065	0.0027	0.0046
Omega_6_by_Omega_3_UKB	EPA_CHARGE	NA	NA	NA	NA	-0.251	0.0464	1.0623	0.0065	-0.0081	0.0044
Omega_6_by_Omega_3_UKB	GLA_CHARGE	NA	NA	NA	NA	-0.1148	0.0504	1.0208	0.0064	0.0068	0.0049
Omega_6_by_Omega_3_UKB	INS_ukb-b-3957	0.0012	0.0376	0.0313	0.975	0.0517	0.0017	1.0467	0.0079	-0.0157	0.0051
Omega_6_by_Omega_3_UKB	LA_CHARGE	1.0327	0.8645	1.1945	0.2323	0.0323	0.0466	1.0057	0.0062	-0.0047	0.0051
Omega_6_by_Omega_3_UKB	LA_pct_UKB	0.2109	0.0476	4.4348	9.22E-06	0.0957	0.0056	1.0267	0.0075	0.4856	0.0059
Omega_6_by_Omega_3_UKB	LA_UKB	-0.0571	0.0574	-0.9936	0.3204	0.0667	0.0067	1.0205	0.0087	0.0031	0.005
Omega_6_by_Omega_3_UKB	MDD_22472876	0.0012	0.0823	0.0141	0.9887	0.1616	0.0295	1.0162	0.0085	0.0024	0.0062
Omega_6_by_Omega_3_UKB	MDD_30718901	0.0424	0.0378	1.1226	0.2616	0.0501	0.0017	1.0212	0.0091	0.0034	0.006
Omega_6_by_Omega_3_UKB	MooD_ukb-d-KRA_PSY_MOOD	0.0257	0.0906	0.284	0.7764	0.0058	0.0013	0.9947	0.0067	0.0014	0.0045
Omega_6_by_Omega_3_UKB	OCD_28761083	-0.3054	0.0798	-3.828	0.0001	0.3064	0.0491	0.9941	0.0071	0.0102	0.0053
Omega_6_by_Omega_3_UKB	Omega_3_pct_UKB	-0.9308	0.0077	-121.1512	0	0.072	0.0053	1.0217	0.0073	-0.9817	0.0073
Omega_6_by_Omega_3_UKB	Omega_3_UKB	-0.9115	0.0124	-73.325	0	0.0684	0.0055	1.0346	0.0082	-0.954	0.0074
Omega_6_by_Omega_3_UKB	Omega_6_by_Omega_3_UKB	1	5.00E-06	199998.4521	0	0.0665	0.0052	1.0257	0.0078	1.0257	0.0078
Omega_6_by_Omega_3_UKB	Omega_6_pct_UKB	0.1884	0.0437	4.3126	1.61E-05	0.0933	0.0067	1.0357	0.009	0.4406	0.0056
Omega_6_by_Omega_3_UKB	Omega_6_UKB	-0.123	0.056	-2.1983	0.0279	0.0668	0.0069	1.0253	0.0089	-0.1071	0.0051
Omega_6_by_Omega_3_UKB	PD_ieu-b-7	-0.0765	0.0572	-1.3375	0.1811	0.0128	0.0012	0.9878	0.0061	0.0052	0.0043
Omega_6_by_Omega_3_UKB	PTSD_31594949	0.2472	0.0804	3.0758	0.0021	0.0166	0.0028	1.0221	0.0064	-0.0012	0.0045
Omega_6_by_Omega_3_UKB	PUFA_pct_UKB	-0.1031	0.0455	-2.2678	0.0233	0.11	0.0068	1.0311	0.009	-0.0054	0.005
Omega_6_by_Omega_3_UKB	PUFA_UKB	-0.3236	0.0509	-6.3606	2.01E-10	0.0677	0.0068	1.0328	0.0091	-0.347	0.0055
Omega_6_by_Omega_3_UKB	SCZ_21926974	-0.0415	0.053	-0.7834	0.4334	0.2136	0.0124	1.0333	0.0105	0.0095	0.0075
Omega_6_by_Omega_3_UKB	SCZ_23974872	-0.0758	0.0483	-1.5716	0.116	0.2522	0.0123	1.0332	0.009	0.0104	0.0062
Omega_6_by_Omega_3_UKB	SCZ_25056061	-0.0899	0.0428	-2.1019	0.0356	860.5709	39.2622	1.1209	0.0134	0.0212	0.0078
Omega_6_by_Omega_3_UKB	TS_30818990	0.0253	0.0698	0.3626	0.7169	0.3485	0.0415	1.0164	0.0075	0.0047	0.0053
Omega_6_UKB	AA_CHARGE	0.2577	0.4522	0.5698	0.5688	0.0246	0.0498	1.0112	0.0064	-0.0021	0.0047
Omega_6_UKB	AD_30617256	0.0772	0.0758	1.0177	0.3088	0.0109	0.0013	0.9972	0.0081	-0.0079	0.0053
Omega_6_UKB	ADD_30336701_C	0.0489	0.0504	0.9702	0.332	0.0768	0.0049	1.0034	0.0065	0.0186	0.0051
Omega_6_UKB	ADD_30336701_P	0.0738	0.0529	1.3959	0.1627	0.0551	0.0045	1.0059	0.0063	0.0051	0.0047
Omega_6_UKB	ADD_30336701_T	0.0593	0.0479	1.2393	0.2152	0.0832	0.005	1.0072	0.0064	0.017	0.005
Omega_6_UKB	ADHD_30478444	-0.0656	0.0525	-1.2502	0.2112	0.2117	0.013	1.0409	0.0096	0.011	0.0073
Omega_6_UKB	AdrA_CHARGE	-0.519	0.2938	-1.7663	0.0773	0.0605	0.054	1.0025	0.0069	0.0037	0.0049
Omega_6_UKB	ALA_CHARGE	NA	NA	NA	NA	-0.0102	0.0527	1.0049	0.0064	0.0025	0.005
Omega_6_UKB	AN_28494655	0.0101	0.083	0.1221	0.9028	0.2152	0.0348	1.0133	0.0076	0.0052	0.0058
Omega_6_UKB	AN_31308545	0.0237	0.0541	0.4386	0.6609	0.1609	0.0111	1.0323	0.0108	-0.0019	0.007
Omega_6_UKB	ANX_26754954	0.1528	0.1351	1.1307	0.2582	0.0732	0.0307	1.0021	0.0076	-0.0039	0.0058
Omega_6_UKB	ASD_28540026	0.1004	0.0696	1.442	0.1493	0.2825	0.031	0.9681	0.0074	-0.0055	0.005
Omega_6_UKB	ASD_30804558	0.0181	0.0691	0.2627	0.7928	0.1836	0.0143	1.0127	0.0087	-0.0016	0.007
Omega_6_UKB	BIP_21926972	0.0839	0.0619	1.3566	0.1749	0.4457	0.0386	1.0079	0.0098	-0.0083	0.0071
Omega_6_UKB	BIP_31043756	-0.0132	0.0427	-0.3095	0.7569	0.3061	0.0146	1.0339	0.0093	-0.003	0.0064
Omega_6_UKB	BIP_34002096	-0.0573	0.037	-1.5482	0.1216	0.0565	0.0023	1.058	0.0103	0.0047	0.0062
Omega_6_UKB	CDG_23453885	0.01	0.0488	0.2047	0.8378	0.1619	0.0113	1.0301	0.0105	-0.0107	0.007
Omega_6_UKB	CDG_29906448	-0.0236	0.039	-0.6055	0.5449	0.2732	0.0096	1.0712	0.0103	-0.0041	0.0071
Omega_6_UKB	CDG_31926635	-0.017	0.0381	-0.4457	0.6558	0.0674	0.0025	1.0545	0.0096	-0.0001	0.0059
Omega_6_UKB	DE_ukb-b-20045	-0.0669	0.089	-0.7525	0.4517	0.0067	0.0012	1.0058	0.0078	-0.0087	0.0058
Omega_6_UKB	DGLA_CHARGE	NA	NA	NA	NA	-0.0064	0.0493	1.0064	0.0057	0.0059	0.0047
Omega_6_UKB	DHA_CHARGE	0.1522	0.1319	1.1537	0.2486	0.1074	0.0507	0.9962	0.0065	-0.0016	0.0045
Omega_6_UKB	DHA_pct_UKB	-0.1016	0.0603	-1.6842	0.0921	0.0936	0.0063	1.0129	0.0077	-0.1617	0.0061
Omega_6_UKB	DHA_UKB	0.322	0.0516	6.241	4.35E-10	0.0767	0.0057	1.0284	0.0081	0.3642	0.0056
Omega_6_UKB	DPA_CHARGE	0.1501	0.1758	0.8536	0.3933	0.0673	0.0481	1.0061	0.0065	-0.0017	0.0047
Omega_6_UKB	EPA_CHARGE	NA	NA	NA	NA	-0.2506	0.047	1.0627	0.0064	-0.001	0.0046
Omega_6_UKB	GLA_CHARGE	NA	NA	NA	NA	-0.1172	0.0508	1.0222	0.0063	-0.0026	0.0043
Omega_6_UKB	INS_ukb-b-3957	0.0465	0.0339	1.3711	0.1704	0.0514	0.0017	1.0477	0.008	0.0096	0.0055
Omega_6_UKB	LA_CHARGE	-0.1724	0.2844	-0.6062	0.5444	0.0344	0.0471	1.0059	0.0062	0.0042	0.0045
Omega_6_UKB	LA_pct_UKB	0.1229	0.0565	2.1762	0.0295	0.096	0.0057	1.0266	0.0074	0.1899	0.0058
Omega_6_UKB	LA_UKB	0.9694	0.0051	188.5338	0	0.0649	0.0064	1.0208	0.0086	0.9954	0.0088
Omega_6_UKB	MDD_22472876	-0.0132	0.0908	-0.1453	0.8845	0.1586	0.0289	1.0168	0.0083	-0.0065	0.007
Omega_6_UKB	MDD_30718901	0.0067	0.039	0.1713	0.864	0.0503	0.0017	1.0208	0.009	-0.008	0.006
Omega_6_UKB	MooD_ukb-d-KRA_PSY_MOOD	0.0429	0.0897	0.4779	0.6327	0.0059	0.0013	0.9945	0.0066	-0.0023	0.0045
Omega_6_UKB	OCD_28761083	0.036	0.0794	0.4537	0.6501	0.3139	0.0485	0.9936	0.0071	-0.0021	0.0056
Omega_6_UKB	Omega_3_pct_UKB	0.058	0.0565	1.0271	0.3044	0.0725	0.0053	1.0214	0.0072	0.0528	0.0051
Omega_6_UKB	Omega_3_UKB	0.4567	0.0448	10.1852	2.31E-24	0.0651	0.0055	1.036	0.0081	0.467	0.006
Omega_6_UKB	Omega_6_by_Omega_3_UKB	-0.123	0.056	-2.1983	0.0279	0.0649	0.0052	1.0251	0.0076	-0.1071	0.0051
Omega_6_UKB	Omega_6_pct_UKB	-0.1415	0.0612	-2.3108	0.0208	0.0925	0.0065	1.0356	0.0086	-0.2435	0.0063
Omega_6_UKB	Omega_6_UKB	1	7.36E-06	135804.6676	0	0.0676	0.0069	1.0256	0.009	1.0256	0.009
Omega_6_UKB	PD_ieu-b-7	0.0168	0.0568	0.2962	0.7671	0.0127	0.0012	0.9882	0.006	-0.0058	0.0047
Omega_6_UKB	PTSD_31594949	0.0717	0.0861	0.8328	0.405	0.0165	0.0029	1.0225	0.0065	-0.0021	0.0052
Omega_6_UKB	PUFA_pct_UKB	-0.125	0.0586	-2.1344	0.0328	0.1093	0.0065	1.0309	0.0087	-0.2242	0.0064
Omega_6_UKB	PUFA_UKB	0.9696	0.004	242.9443	0	0.0677	0.0066	1.0332	0.009	0.9938	0.0088
Omega_6_UKB	SCZ_21926974	-0.0466	0.058	-0.8029	0.422	0.2136	0.0126	1.0328	0.0108	0.0006	0.0075
Omega_6_UKB	SCZ_23974872	-0.0546	0.0519	-1.0527	0.2925	0.2526	0.0125	1.033	0.0091	0.0048	0.0072
Omega_6_UKB	SCZ_25056061	-0.0492	0.0644	-0.7642	0.4448	857.7447	37.1602	1.1221	0.0126	-0.0013	0.0095
Omega_6_UKB	TS_30818990	0.1487	0.0621	2.3925	0.0167	0.3505	0.0412	1.0162	0.0076	-0.0117	0.0045
Omega_6_pct_UKB	AA_CHARGE	-0.3298	0.2824	-1.1677	0.2429	0.0449	0.0518	1.0095	0.0065	0.0089	0.0042
Omega_6_pct_UKB	AD_30617256	-0.177	0.0595	-2.974	0.0029	0.0108	0.0012	0.9976	0.0079	-0.0029	0.0049
Omega_6_pct_UKB	ADD_30336701_C	0.0586	0.0408	1.4364	0.1509	0.0762	0.0049	1.004	0.0065	-0.0218	0.0049
Omega_6_pct_UKB	ADD_30336701_P	-0.1986	0.0481	-4.1321	3.59E-05	0.0547	0.0045	1.0061	0.0061	-0.0172	0.0049
Omega_6_pct_UKB	ADD_30336701_T	0.0092	0.0393	0.2351	0.8141	0.0826	0.0051	1.0077	0.0065	-0.0235	0.0049
Omega_6_pct_UKB	ADHD_30478444	-0.3007	0.049	-6.1426	8.12E-10	0.2112	0.013	1.0407	0.0093	-0.0118	0.0065
Omega_6_pct_UKB	AdrA_CHARGE	-0.3645	0.2004	-1.8191	0.0689	0.0727	0.0543	1.0015	0.0069	-0.0003	0.0051
Omega_6_pct_UKB	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Omega_6_pct_UKB	AN_28494655	0.209	0.0708	2.9508	0.0032	0.2147	0.0353	1.0132	0.0075	0.0054	0.0056
Omega_6_pct_UKB	AN_31308545	0.2083	0.0445	4.6801	2.87E-06	0.1602	0.0111	1.0324	0.0107	0.0053	0.0071
Omega_6_pct_UKB	ANX_26754954	-0.288	0.1281	-2.2483	0.0246	0.073	0.0311	1.0023	0.0076	0.0026	0.0052
Omega_6_pct_UKB	ASD_28540026	-0.0409	0.0704	-0.5818	0.5607	0.2834	0.0315	0.9677	0.0075	0.0065	0.0056
Omega_6_pct_UKB	ASD_30804558	-0.0391	0.0644	-0.6068	0.544	0.183	0.0145	1.0129	0.0088	0.0012	0.0078
Omega_6_pct_UKB	BIP_21926972	0.1464	0.0563	2.5982	0.0094	0.4498	0.0382	1.0074	0.0097	-0.0122	0.0071
Omega_6_pct_UKB	BIP_31043756	0.0707	0.0407	1.7354	0.0827	0.3065	0.0148	1.034	0.0096	-0.003	0.0067
Omega_6_pct_UKB	BIP_34002096	0.0494	0.034	1.4519	0.1465	0.0565	0.0023	1.058	0.0105	-0.0025	0.006
Omega_6_pct_UKB	CDG_23453885	0.0818	0.0468	1.7479	0.0805	0.1613	0.0111	1.0307	0.0101	-0.0094	0.007
Omega_6_pct_UKB	CDG_29906448	0.092	0.0304	3.023	0.0025	0.2729	0.0096	1.0716	0.0101	-0.0031	0.0061
Omega_6_pct_UKB	CDG_31926635	-0.109	0.0323	-3.3694	0.0008	0.0672	0.0027	1.0551	0.0097	-0.0092	0.006
Omega_6_pct_UKB	DE_ukb-b-20045	-0.2817	0.0753	-3.7384	0.0002	0.0066	0.0012	1.0059	0.0078	-0.015	0.0054
Omega_6_pct_UKB	DGLA_CHARGE	NA	NA	NA	NA	-0.002	0.0488	1.0061	0.0056	-0.0079	0.0049
Omega_6_pct_UKB	DHA_CHARGE	0.0694	0.1209	0.5744	0.5657	0.1044	0.0498	0.9963	0.0064	0.0078	0.0052
Omega_6_pct_UKB	DHA_pct_UKB	0.5419	0.0373	14.5444	6.34E-48	0.0924	0.0064	1.0139	0.0079	0.2562	0.0062
Omega_6_pct_UKB	DHA_UKB	0.2215	0.0458	4.8311	1.36E-06	0.0785	0.0057	1.0289	0.0084	-0.1421	0.0053
Omega_6_pct_UKB	DPA_CHARGE	0.0309	0.1508	0.2048	0.8377	0.0712	0.0488	1.0058	0.0067	-0.0018	0.0051
Omega_6_pct_UKB	EPA_CHARGE	NA	NA	NA	NA	-0.246	0.0461	1.0622	0.0065	-0.0021	0.0048
Omega_6_pct_UKB	GLA_CHARGE	NA	NA	NA	NA	-0.1099	0.0507	1.0215	0.0063	-0.0027	0.0046
Omega_6_pct_UKB	INS_ukb-b-3957	-0.203	0.0298	-6.8216	9.00E-12	0.0516	0.0017	1.0472	0.0081	-0.0553	0.0057
Omega_6_pct_UKB	LA_CHARGE	0.9894	0.7065	1.4003	0.1614	0.0384	0.0469	1.0059	0.0061	-0.0117	0.0049
Omega_6_pct_UKB	LA_pct_UKB	0.8734	0.0141	61.9555	0	0.0912	0.0053	1.0287	0.0072	0.8731	0.0069
Omega_6_pct_UKB	LA_UKB	-0.0434	0.0639	-0.6789	0.4972	0.0651	0.0064	1.022	0.0086	-0.1493	0.0063
Omega_6_pct_UKB	MDD_22472876	-0.0227	0.0749	-0.3035	0.7615	0.1618	0.029	1.0161	0.0086	-0.0114	0.0066
Omega_6_pct_UKB	MDD_30718901	-0.1786	0.029	-6.1675	6.94E-10	0.0502	0.0017	1.0212	0.0092	-0.0184	0.0057
Omega_6_pct_UKB	MooD_ukb-d-KRA_PSY_MOOD	-0.1303	0.0771	-1.6901	0.091	0.0059	0.0013	0.9946	0.0067	-0.0033	0.0048
Omega_6_pct_UKB	OCD_28761083	0.1463	0.0703	2.0803	0.0375	0.303	0.0481	0.9947	0.0068	0.0061	0.0056
Omega_6_pct_UKB	Omega_3_pct_UKB	0.1273	0.0461	2.7636	0.0057	0.0727	0.0054	1.0217	0.0075	-0.1828	0.0053
Omega_6_pct_UKB	Omega_3_UKB	-0.2267	0.048	-4.7207	2.35E-06	0.0666	0.0055	1.0348	0.0081	-0.4818	0.0062
Omega_6_pct_UKB	Omega_6_by_Omega_3_UKB	0.1884	0.0437	4.3126	1.61E-05	0.064	0.0053	1.0247	0.0076	0.4406	0.0056
Omega_6_pct_UKB	Omega_6_pct_UKB	1	1.84E-06	544806.3317	0	0.0947	0.0067	1.0362	0.009	1.0362	0.009
Omega_6_pct_UKB	Omega_6_UKB	-0.1415	0.0612	-2.3108	0.0208	0.0647	0.0067	1.0267	0.009	-0.2435	0.0063
Omega_6_pct_UKB	PD_ieu-b-7	0.0538	0.0512	1.0494	0.294	0.0126	0.0012	0.9885	0.006	0.0119	0.0049
Omega_6_pct_UKB	PTSD_31594949	-0.1962	0.0775	-2.5308	0.0114	0.0167	0.003	1.022	0.0066	-0.0094	0.0056
Omega_6_pct_UKB	PUFA_pct_UKB	0.9283	0.0081	115.1829	0	0.1065	0.0065	1.032	0.0087	0.9152	0.0083
Omega_6_pct_UKB	PUFA_UKB	-0.1747	0.0605	-2.8886	0.0039	0.0659	0.0065	1.0345	0.0089	-0.3359	0.0065
Omega_6_pct_UKB	SCZ_21926974	0.1312	0.0454	2.89	0.0039	0.2124	0.0129	1.0338	0.0106	-0.0055	0.0072
Omega_6_pct_UKB	SCZ_23974872	0.1148	0.0419	2.7399	0.0061	0.2503	0.0124	1.0346	0.009	-0.0038	0.0067
Omega_6_pct_UKB	SCZ_25056061	0.0843	0.0487	1.731	0.0835	855.3878	37.1965	1.1228	0.0127	-0.0029	0.0091
Omega_6_pct_UKB	TS_30818990	0.0039	0.0542	0.0725	0.9422	0.3456	0.0413	1.0168	0.0077	0.0055	0.0049
PD_ieu-b-7	AA_CHARGE	0.1809	0.2102	0.8606	0.3895	0.0462	0.0507	1.01	0.0066	-0.0054	0.0041
PD_ieu-b-7	AD_30617256	0.1692	0.0593	2.8519	0.0043	0.011	0.0013	0.9969	0.0078	0.0124	0.0043
PD_ieu-b-7	ADD_30336701_C	0.04	0.0605	0.6609	0.5087	0.0773	0.0048	1.0025	0.0066	-0.0004	0.0051
PD_ieu-b-7	ADD_30336701_P	0.0416	0.0608	0.6839	0.4941	0.0553	0.0045	1.0059	0.0064	-0.0037	0.0048
PD_ieu-b-7	ADD_30336701_T	0.0364	0.0578	0.6286	0.5296	0.0836	0.005	1.0067	0.0065	-0.0005	0.0052
PD_ieu-b-7	ADHD_30478444	-0.114	0.0528	-2.1593	0.0308	0.2111	0.013	1.0412	0.0094	-0.0046	0.0058
PD_ieu-b-7	AdrA_CHARGE	0.0373	0.1753	0.2127	0.8316	0.0737	0.0544	1.0019	0.0071	-0.0062	0.0046
PD_ieu-b-7	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD_ieu-b-7	AN_28494655	0.0711	0.0853	0.8331	0.4048	0.2117	0.0356	1.014	0.0077	0.0066	0.0049
PD_ieu-b-7	AN_31308545	0.1106	0.051	2.1697	0.03	0.161	0.0112	1.0319	0.0106	-0.0004	0.0063
PD_ieu-b-7	ANX_26754954	0.081	0.1386	0.5848	0.5587	0.0741	0.0306	1.002	0.0075	-0.0023	0.0051
PD_ieu-b-7	ASD_28540026	0.0587	0.0686	0.8566	0.3917	0.2908	0.0324	0.9654	0.0076	-0.0032	0.0046
PD_ieu-b-7	ASD_30804558	0.0397	0.0646	0.6141	0.5392	0.1836	0.0152	1.0126	0.009	-0.0034	0.006
PD_ieu-b-7	BIP_21926972	0.1285	0.0674	1.9076	0.0564	0.452	0.0391	1.0064	0.0101	-0.005	0.0065
PD_ieu-b-7	BIP_31043756	0.0894	0.0453	1.9728	0.0485	0.3085	0.0154	1.0329	0.0098	-0.0014	0.0055
PD_ieu-b-7	BIP_34002096	0.0723	0.0422	1.7141	0.0865	0.0568	0.0023	1.0573	0.0102	-0.0038	0.0061
PD_ieu-b-7	CDG_23453885	0.1057	0.0618	1.7094	0.0874	0.1616	0.0109	1.0302	0.0104	-0.0064	0.0068
PD_ieu-b-7	CDG_29906448	0.0269	0.0387	0.6932	0.4882	0.2745	0.0096	1.0686	0.0101	0.0037	0.0059
PD_ieu-b-7	CDG_31926635	0.0816	0.046	1.7721	0.0764	0.0671	0.0026	1.0559	0.0099	-0.0026	0.0063
PD_ieu-b-7	DE_ukb-b-20045	-0.0929	0.0972	-0.9563	0.3389	0.0065	0.0012	1.0063	0.0078	-0.007	0.006
PD_ieu-b-7	DGLA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PD_ieu-b-7	DHA_CHARGE	0.1452	0.1354	1.0721	0.2837	0.1047	0.0504	0.9972	0.0066	0.0017	0.0044
